"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"TRPC4",5,6,3,0,0,0.949731840106593,6.1499681711406,6.1499681711406,0,0.9248759449693,0.023148316961537,0.0617229864105763,1,0.980246819940882,0.904340106794148,0.951742928042244,0.233627605882747,0.999999787711459
"FKBP10",5,0,0,0,0,0,0,0,0,0.0218595320477306,0.506750040251815,0.0617611176324004,1,0.842221745634471,0.904340106794148,0.951742928042244,0.233733793329491,0.999999787711459
"AGXT",1,0,1,0,0,0,3.95140898542504,3.95140898542504,0,0.0558913958451914,0.29095912665044,0.0620111727192149,1,0.842221745634471,0.904340106794148,0.951742928042244,0.234429561513958,0.999999787711459
"C9orf152",1,0,0,1,0,0,9.02871754067084,9.02871754067084,0,0.113478578781572,0.119779153247982,0.0622009046294617,1,0.842221745634471,0.904340106794148,0.951742928042244,0.234956809880083,0.999999787711459
"CCDC15",2,0,0,0,0,0,0,0,0,0.0232760855766899,0.400975765263916,0.0622417692572669,1,0.842221745634471,0.904340106794148,0.951742928042244,0.235070293293791,0.999999787711459
"ZNF79",1,0,1,0,0,0,11.7993221958559,11.7993221958559,0,0.145980692048635,0.0891050144900629,0.06234725606238,1,0.842221745634471,0.904340106794148,0.951742928042244,0.235363112223233,0.999999787711459
"TOR2A",0,0,1,0,0,0,22.6571422692437,22.6571422692437,0,0.290438904422554,0.0452329187983593,0.062425792123982,1,0.842221745634471,0.904340106794148,0.951742928042244,0.235581003147921,0.999999787711459
"ADC",2,0,1,0,0,0,7.35827282140339,7.35827282140339,0,0.089455945859411,0.146143695460741,0.0624618725862151,1,0.842221745634471,0.904340106794148,0.951742928042244,0.235681071870555,0.999999787711459
"EDN1",0,3,1,0,0,4.70598330417507,15.1614101295917,15.1614101295917,0,0.0771252615741197,0.070722412701671,0.0625941829739552,1,0.842221745634471,0.904340106794148,0.951742928042244,0.23604785486356,0.999999787711459
"CLTCL1",3,2,2,0,0,0.283340066041697,2.90566483461565,2.90566483461565,0,0.100869630747729,0.239478965788402,0.0626354795355096,1,0.842221745634471,0.904340106794148,0.951742928042244,0.236162277440582,0.999999787711459
"CWC22",2,0,1,0,0,0,4.65689584709442,4.65689584709442,0,0.0600017140094277,0.239678445173933,0.0626727975915318,1,0.842221745634471,0.904340106794148,0.951742928042244,0.236265653141274,0.999999787711459
"SPRED2",0,0,1,0,0,0,18.3754720816783,18.3754720816783,0,0.237108321143698,0.0571160207307257,0.0627788350593148,1,0.842221745634471,0.904340106794148,0.951742928042244,0.236559269011804,0.999999787711459
"SUPT7L",0,0,1,0,0,0,22.3626853290674,22.3626853290674,0,0.288649178238679,0.0458970894971319,0.0628457204808037,1,0.842221745634471,0.904340106794148,0.951742928042244,0.236744381423091,0.999999787711459
"FSIP2",9,15,1,1,1,0.652862148825998,1.6154736908815,1.6154736908815,4.88244737321261,0.282663446399539,0.554156402670897,0.36997535755783,0.170204402747234,0.842221745634471,0.904340106794148,0.951742928042244,0.237092116298618,0.999999787711459
"ADH1A",1,7,0,0,0,4.06463348126613,0,0,0,0.025720768576264,0.600294371718441,0.0629947827402151,1,0.842221745634471,0.904340106794148,0.951742928042244,0.237156670853542,0.999999787711459
"CMYA5",8,32,0,0,0,1.74878224503325,0,0,0,0.100784882863719,0.171727680436196,0.0630595269392247,1,0.842221745634471,0.904340106794148,0.951742928042244,0.237335636099004,0.999999787711459
"HLA-DRA",0,0,1,0,0,0,15.662232255255,15.662232255255,0,0.204880979660376,0.0682164031979988,0.0631729309365734,1,0.842221745634471,0.904340106794148,0.951742928042244,0.237648946109369,0.999999787711459
"MYOCD",6,18,2,1,0,2.10078513510644,4.25253530946802,4.25253530946802,0,0.0647758240069432,0.0589286070569554,0.0633064240623101,1,0.842221745634471,0.904340106794148,0.951742928042244,0.238017497074926,0.999999787711459
"SERPINI2",2,8,0,0,0,3.46724202475141,0,0,0,0.0300281451557083,0.508207116037964,0.0633800357279606,1,0.842221745634471,0.904340106794148,0.951742928042244,0.238220605448103,0.999999787711459
"KIAA1755",5,3,2,0,0,0.346741561898516,3.04864459823116,3.04864459823116,0,0.100884095088574,0.211515555318822,0.0636675152114626,1,0.842221745634471,0.904340106794148,0.951742928042244,0.239012997188025,0.999999787711459
"ALDH1A1",1,0,0,1,0,0,4.02847686101892,4.02847686101892,0,0.0583648583271862,0.285187763227688,0.0638117958969997,1,0.842221745634471,0.904340106794148,0.951742928042244,0.239410194497467,0.999999787711459
"DEFA4",2,0,1,0,0,0,9.51878595330114,9.51878595330114,0,0.116663775324382,0.110047725111795,0.0639220581890907,1,0.842221745634471,0.904340106794148,0.951742928042244,0.239713520963316,0.999999787711459
"GCK",2,2,1,1,0,0.85269922944735,10.3278847642421,10.3278847642421,0,0.849730802319835,0.0238079305339,0.0640321257674208,1,0.956250216870787,0.904340106794148,0.951742928042244,0.240016122087005,0.999999787711459
"KLF7",1,0,0,1,0,0,19.3783900248425,19.3783900248425,0,0.247320038530726,0.0512779574296106,0.0640702338153183,1,0.842221745634471,0.904340106794148,0.951742928042244,0.240120845778635,0.999999787711459
"FAM168B",0,0,0,1,0,0,29.8280340338943,29.8280340338943,0,0.403235971248185,0.0332924750923486,0.0640867340700118,1,0.842221745634471,0.904340106794148,0.951742928042244,0.240166182647972,0.999999787711459
"SCN3A",5,6,3,0,0,0.702903243907356,4.79154670951788,4.79154670951788,0,0.517932113749412,0.0449615337244547,0.0641403823377803,1,0.847601860172098,0.904340106794148,0.951742928042244,0.24031355977486,0.999999787711459
"TUBGCP3",3,0,0,0,0,0,0,0,0,0.0248868446285196,0.398802556900186,0.064305388770569,1,0.842221745634471,0.904340106794148,0.951742928042244,0.240766567764531,0.999999787711459
"CTR9",1,4,1,1,0,2.2612185564856,10.7284847662166,10.7284847662166,0,0.266747683308799,0.0240158064878163,0.064388942416073,1,0.842221745634471,0.904340106794148,0.951742928042244,0.240995794054608,0.999999787711459
"ETV3L",4,0,0,0,0,0,0,0,0,0.0234181148230072,0.473907234435011,0.0644027772719151,1,0.842221745634471,0.904340106794148,0.951742928042244,0.241033738995878,0.999999787711459
"NLRP14",2,2,2,0,0,0.432344755619326,5.74187865463844,5.74187865463844,0,0.303525042197436,0.074479477339116,0.0645089545257141,1,0.842221745634471,0.904340106794148,0.951742928042244,0.241324853098971,0.999999787711459
"GJA8",3,4,2,0,0,0.737390981432338,8.61881539971504,8.61881539971504,0,0.640675996237539,0.0322605828093167,0.0645249328733369,1,0.88747944408675,0.904340106794148,0.951742928042244,0.24136864699193,0.999999787711459
"GNAQ",1,5,0,0,0,4.87141522873884,0,0,0,0.0235254501137034,0.666489938444803,0.0646176233854437,1,0.842221745634471,0.904340106794148,0.951742928042244,0.241622617666284,0.999999787711459
"CDC20B",1,7,0,0,0,3.89720119191573,0,0,0,0.0305018296872335,0.5275526035454,0.0646220409550473,1,0.842221745634471,0.904340106794148,0.951742928042244,0.241634718422769,0.999999787711459
"SLIT2",3,16,1,0,0,2.93690981455859,1.73776611503699,1.73776611503699,0,0.0194157546792121,0.6336241391242,0.0646239563801395,1,0.842221745634471,0.904340106794148,0.951742928042244,0.241639965126287,0.999999787711459
"ATP2B2",1,15,0,1,0,3.44650737043911,2.90344382286576,2.90344382286576,0,0.0198093439652651,0.397751885710408,0.0649600105767218,1,0.842221745634471,0.904340106794148,0.951742928042244,0.242559602476624,0.999999787711459
"TMEM159",0,0,1,0,0,0,29.5441806866402,29.5441806866402,0,0.407077982554203,0.0336492056684495,0.0651857984891201,1,0.842221745634471,0.904340106794148,0.951742928042244,0.243176510942817,0.999999787711459
"TPST1",0,0,1,0,0,0,15.5848799910421,15.5848799910421,0,0.210536511190086,0.0685924511700111,0.0652096906530372,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24324174444449,0.999999787711459
"MAATS1",1,0,1,0,0,0,4.30585797405,4.30585797405,0,0.0630534379878428,0.266064384246108,0.0653839495990579,1,0.842221745634471,0.904340106794148,0.951742928042244,0.243717264388802,0.999999787711459
"CASR",19,12,0,0,0,0.519908258899583,0,0,0,0.0632986376056138,0.105167559051537,0.0654482408297117,1,0.842221745634471,0.904340106794148,0.951742928042244,0.243892585738163,0.999999787711459
"PTPN13",4,7,1,0,1,0.904519772248377,1.35001858149082,1.35001858149082,13.2572184695488,0.853858496427794,0.78766986605167,0.932813253652934,0.070176556235443,0.957570251282769,0.904340106794148,0.952545440757305,0.243929067397389,0.999999787711459
"AK8",3,0,0,0,0,0,0,0,0,0.0250255507910891,0.413205243961677,0.0654970391495853,1,0.842221745634471,0.904340106794148,0.951742928042244,0.244025615958226,0.999999787711459
"UBE2E1",0,3,0,0,0,7.93860876412716,0,0,0,0.0211526549778098,0.79098732007654,0.0656058831250852,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24432220707235,0.999999787711459
"GIMAP7",0,6,1,0,0,3.69321424137319,14.0272054430371,14.0272054430371,0,0.0653555899307015,0.0770916407583672,0.0656270023230283,1,0.842221745634471,0.904340106794148,0.951742928042244,0.244379734267397,0.999999787711459
"SLC34A3",0,0,1,0,0,0,7.33606450764366,7.33606450764366,0,0.109025674079244,0.15695446920691,0.0656615432621934,1,0.842221745634471,0.904340106794148,0.951742928042244,0.244473806685572,0.999999787711459
"TNFSF14",1,6,1,0,0,3.87381100160844,7.40824731389073,7.40824731389073,0,0.0392897531970071,0.148780696092946,0.0657508397345721,1,0.842221745634471,0.904340106794148,0.951742928042244,0.244716921885502,0.999999787711459
"API5",0,4,0,0,0,6.14977412425,0,0,0,0.0235619725984222,0.700513512168679,0.066140584337717,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24577660818217,0.999999787711459
"CHMP1A",0,3,0,0,0,7.88106096510716,0,0,0,0.0215589569210951,0.778594718408167,0.0661481854389748,1,0.842221745634471,0.904340106794148,0.951742928042244,0.245797252129199,0.999999787711459
"MICALL2",0,3,1,1,0,1.67250614898839,12.6738330500232,12.6738330500232,0,0.546602573529906,0.0198593664281361,0.0663909607045596,1,0.856547250978032,0.904340106794148,0.951742928042244,0.246456150263153,0.999999787711459
"PDZD9",0,4,0,0,0,6.23009005476818,0,0,0,0.0226410552753189,0.740859937565098,0.0664700600855682,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24667063605715,0.999999787711459
"TFCP2L1",2,0,0,0,0,0,0,0,0,0.0262415818050991,0.367102562857367,0.0665481064585082,1,0.842221745634471,0.904340106794148,0.951742928042244,0.246882174258128,0.999999787711459
"NIN",0,0,1,0,0,0,4.49495996116398,4.49495996116398,0,0.0745485934026419,0.263851465129232,0.0665546567929652,1,0.842221745634471,0.904340106794148,0.951742928042244,0.246899924229813,0.999999787711459
"AIRE",0,7,0,0,0,4.36218723363434,0,0,0,0.0302926723095772,0.577316960018625,0.0665880730469549,1,0.842221745634471,0.904340106794148,0.951742928042244,0.246990464927088,0.999999787711459
"APOBEC3B",1,0,0,1,0,0,5.98718911547583,5.98718911547583,0,0.0846648012578999,0.187433339074108,0.0667388145027402,1,0.842221745634471,0.904340106794148,0.951742928042244,0.247398687676384,0.999999787711459
"WFS1",2,0,0,0,0,0,0,0,0,0.0227450418423845,0.528623343174192,0.0667513235686548,1,0.842221745634471,0.904340106794148,0.951742928042244,0.247432548152406,0.999999787711459
"ABCF1",0,2,2,0,0,1.60198708898671,12.610621058203,12.610621058203,0,0.623540055581639,0.0200574657573638,0.0668453173957418,1,0.882319580681331,0.904340106794148,0.951742928042244,0.247686902725857,0.999999787711459
"WBP11",0,5,0,0,0,5.36239681145896,0,0,0,0.0241717222566608,0.700214995166673,0.0669816509407519,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24805559702289,0.999999787711459
"EMILIN1",3,0,0,0,0,0,0,0,0,0.0234247580815155,0.516732687013591,0.0671215516576158,1,0.842221745634471,0.904340106794148,0.951742928042244,0.248433649746396,0.999999787711459
"C11orf84",1,0,1,0,0,0,17.2666697146443,17.2666697146443,0,0.231126905824363,0.0583253836887857,0.0672360669436461,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24874288654309,0.999999787711459
"OR52I1",0,3,1,0,0,3.3100364726473,25.2667087378542,25.2667087378542,0,0.166319931968352,0.0400579821893169,0.067249452132371,1,0.842221745634471,0.904340106794148,0.951742928042244,0.248779019136353,0.999999787711459
"ASPN",1,0,1,0,0,0,10.3684418467128,10.3684418467128,0,0.139756656231535,0.102822615414381,0.0672878745962642,1,0.842221745634471,0.904340106794148,0.951742928042244,0.24888272370212,0.999999787711459
"IMP4",0,3,0,0,0,7.80165252131705,0,0,0,0.022136583684866,0.771342321141312,0.0673461612296065,1,0.842221745634471,0.904340106794148,0.951742928042244,0.249040000986841,0.999999787711459
"AMTN",1,3,1,1,0,2.19845453273812,10.7922275139177,10.7922275139177,0,0.327099203062642,0.0237348445000046,0.0673687545874727,1,0.842221745634471,0.904340106794148,0.951742928042244,0.249100952029445,0.999999787711459
"ALPI",4,1,0,0,0,0.148333013572477,0,0,0,0.0299081517759259,0.278926326609764,0.0673949593166959,1,0.842221745634471,0.904340106794148,0.951742928042244,0.249171636128548,0.999999787711459
"FGFR1",0,3,1,1,0,1.76374001366413,12.5519588868005,12.5519588868005,0,0.506152192636504,0.0202439067675062,0.0674008588457221,1,0.846919908023681,0.904340106794148,0.951742928042244,0.249187547991843,0.999999787711459
"CAPN13",3,13,0,0,0,2.30421639266971,0,0,0,0.0860513331094758,0.232535872828396,0.0675696399911178,1,0.842221745634471,0.904340106794148,0.951742928042244,0.2496425560507,0.999999787711459
"FAM181A",3,0,0,0,0,0,0,0,0,0.0228666737556805,0.570872331027882,0.0678612975040875,1,0.842221745634471,0.904340106794148,0.951742928042244,0.250427826815721,0.999999787711459
"KHDRBS2",2,8,0,0,0,3.39527133665548,0,0,0,0.0329022849716445,0.501652243018482,0.0678790514436765,1,0.842221745634471,0.904340106794148,0.951742928042244,0.250475587728997,0.999999787711459
"OR52E2",4,10,1,0,0,2.5859762740546,8.60751104939615,8.60751104939615,0,0.0554024889554865,0.11943220810951,0.0679721017249056,1,0.842221745634471,0.904340106794148,0.951742928042244,0.250725831824796,0.999999787711459
"ZDHHC18",0,0,1,0,0,0,19.0252417803981,19.0252417803981,0,0.26727643714871,0.054949353506173,0.068147106417914,1,0.842221745634471,0.904340106794148,0.951742928042244,0.251196134484638,0.999999787711459
"SIRPB1",3,9,0,0,0,3.15630613490043,0,0,0,0.0302446774703339,0.533635398329442,0.0681691943760225,1,0.842221745634471,0.904340106794148,0.951742928042244,0.251255461073303,0.999999787711459
"VIPAS39",1,1,1,1,0,0.736573824650457,10.0890843173192,10.0890843173192,0,0.781583348861629,0.0271248729830087,0.0682507339409063,1,0.935971333491028,0.904340106794148,0.951742928042244,0.25147440823314,0.999999787711459
"MBD3",0,0,0,1,0,0,25.2465104271854,25.2465104271854,0,0.360554441206219,0.0400937068037268,0.0683764719845353,1,0.842221745634471,0.904340106794148,0.951742928042244,0.25181184469491,0.999999787711459
"ASNS",0,5,0,0,0,5.28748038847378,0,0,0,0.0253611383258717,0.683541534062258,0.0685127326524619,1,0.842221745634471,0.904340106794148,0.951742928042244,0.252177259118285,0.999999787711459
"NDUFB11",0,1,0,1,0,2.97274420289811,37.3992353166185,37.3992353166185,0,0.400074850914429,0.025875282938934,0.0686806922360004,1,0.842221745634471,0.904340106794148,0.951742928042244,0.252627308656285,0.999999787711459
"OTOG",0,0,0,0,0,0,0,0,0,0.0242378563814513,0.393883145840202,0.0687403596903566,1,0.842221745634471,0.904340106794148,0.951742928042244,0.25278708932236,0.999999787711459
"PCBD2",0,1,1,0,0,3.58841662671787,33.5742724241434,33.5742724241434,0,0.332070533200989,0.0291798266854683,0.0691106623411313,1,0.842221745634471,0.904340106794148,0.951742928042244,0.253777548972451,0.999999787711459
"NOTCH2",1,2,2,0,0,0.566153354055857,7.42729444623482,7.42729444623482,0,0.512366993082303,0.0492533484808251,0.0691295009016416,1,0.847046707857034,0.904340106794148,0.951742928042244,0.253827883910225,0.999999787711459
"MUC2",5,11,3,1,0,0.76814895756909,3.62738825087284,3.62738825087284,0,0.580919792905679,0.0566310016170861,0.0691482105304624,1,0.868914499647707,0.904340106794148,0.951742928042244,0.253877869272994,0.999999787711459
"ANKLE1",1,0,1,0,0,0,8.02776886991436,8.02776886991436,0,0.113839209222886,0.136274906395068,0.0693293241882356,1,0.842221745634471,0.904340106794148,0.951742928042244,0.254361477990552,0.999999787711459
"MPP7",3,10,0,0,0,2.80668123823441,0,0,0,0.0452456882730116,0.381497382432201,0.0693877201943789,1,0.842221745634471,0.904340106794148,0.951742928042244,0.254517305763986,0.999999787711459
"LRPPRC",1,0,1,0,0,0,3.88960494671829,3.88960494671829,0,0.0617529317712352,0.295745616233272,0.0695479963748805,1,0.842221745634471,0.904340106794148,0.951742928042244,0.254944744919515,0.999999787711459
"MIOX",3,1,2,0,0,0.532496773654325,8.26869434884267,8.26869434884267,0,0.533935530407165,0.0350161920427146,0.0695499068724997,1,0.852410499328496,0.904340106794148,0.951742928042244,0.254949837779701,0.999999787711459
"TBCA",0,0,1,0,0,0,32.3243291589786,32.3243291589786,0,0.493857400127809,0.0304399309224962,0.0695694699412732,1,0.843969904384361,0.904340106794148,0.951742928042244,0.255001984510346,0.999999787711459
"MDH2",4,0,1,0,0,0,8.09585601638492,8.09585601638492,0,0.103281092759115,0.127817124920149,0.069645750181645,1,0.842221745634471,0.904340106794148,0.951742928042244,0.255205262306212,0.999999787711459
"SDCBP",0,2,0,1,0,4.19225297511212,21.8697184049771,21.8697184049771,0,0.155462642090196,0.0470512917266717,0.0697422373541812,1,0.842221745634471,0.904340106794148,0.951742928042244,0.255462269515932,0.999999787711459
"WDR87",0,0,0,0,0,0,0,0,0,0.0236905219170402,0.457176138220703,0.0698027281710658,1,0.842221745634471,0.904340106794148,0.951742928042244,0.255623327260029,0.999999787711459
"KRT27",0,0,1,0,0,0,8.4395928360734,8.4395928360734,0,0.130170550425325,0.134814253170065,0.0699326350104933,1,0.842221745634471,0.904340106794148,0.951742928042244,0.255969029135823,0.999999787711459
"SH3RF1",1,8,0,0,0,3.7442085015156,0,0,0,0.0295837971463717,0.593869769814425,0.0700525069115773,1,0.842221745634471,0.904340106794148,0.951742928042244,0.256287812429153,0.999999787711459
"TNFSF8",0,0,1,0,0,0,21.1520364373594,21.1520364373594,0,0.306702670417908,0.0488332109045096,0.0700589510179424,1,0.842221745634471,0.904340106794148,0.951742928042244,0.256304943855392,0.999999787711459
"FAM47A",14,10,2,0,0,0.48434359456311,2.35212695972964,2.35212695972964,0,0.0651245796602316,0.306111342647523,0.0700768111945604,1,0.842221745634471,0.904340106794148,0.951742928042244,0.256352421398215,0.999999787711459
"KDM3A",2,7,2,0,0,2.57399287180437,7.33363387253686,7.33363387253686,0,0.111518961168414,0.0467036692542037,0.0701305074081607,1,0.842221745634471,0.904340106794148,0.951742928042244,0.256495134137422,0.999999787711459
"DHX29",0,3,2,0,0,1.86841624107728,12.2023590691373,12.2023590691373,0,0.46418669148642,0.0214094942030714,0.0702211610364152,1,0.842327204918842,0.904340106794148,0.951742928042244,0.256735978285635,0.999999787711459
"JDP2",0,0,1,0,0,0,24.0431250908693,24.0431250908693,0,0.353302762271023,0.0423367647808929,0.070380264382098,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257158393461018,0.999999787711459
"SUSD4",1,9,0,0,0,3.45895784709748,0,0,0,0.0355234857692144,0.512969156765791,0.0704130587799816,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257245416985041,0.999999787711459
"ISYNA1",0,0,1,0,0,0,17.5993128384264,17.5993128384264,0,0.256521739575946,0.0599250317641022,0.0705285781674636,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257551838709036,0.999999787711459
"HAGHL",1,0,1,0,0,0,19.5128982692499,19.5128982692499,0,0.278362501513929,0.0508834664860386,0.07060166936367,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257745619498998,0.999999787711459
"CHODL",2,0,0,1,0,0,5.16492780393548,5.16492780393548,0,0.0741114958521067,0.214587723635919,0.0706421363941644,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257852873921894,0.999999787711459
"TRIML2",2,10,0,0,0,3.03536750666445,0,0,0,0.0401148378614009,0.447460120848394,0.0706530659434921,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257881837786387,0.999999787711459
"CD320",2,0,1,0,0,0,14.7022970019146,14.7022970019146,0,0.201517348351911,0.0678522495080984,0.0706604828921044,1,0.842221745634471,0.904340106794148,0.951742928042244,0.257901492116406,0.999999787711459
"TDRKH",1,6,1,0,0,3.84052709576486,6.89950847625891,6.89950847625891,0,0.0405405043629841,0.160765623633137,0.0709248344886062,1,0.842221745634471,0.904340106794148,0.951742928042244,0.258601495290783,0.999999787711459
"ATP13A3",0,2,0,2,0,1.26851165235603,11.7990426222142,11.7990426222142,0,0.802863182856461,0.0228803471002076,0.070951412357925,1,0.943305700375293,0.904340106794148,0.951742928042244,0.258671818932051,0.999999787711459
"DTNB",3,0,0,0,0,0,0,0,0,0.0280350717802674,0.398954562529054,0.0709873935402863,1,0.842221745634471,0.904340106794148,0.951742928042244,0.258767007382063,0.999999787711459
"BMF",0,3,0,0,0,7.62576827613757,0,0,0,0.0234902022595246,0.774979399586172,0.0711121451864427,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259096897491295,0.999999787711459
"BCL11B",2,14,0,0,0,2.92694109235703,0,0,0,0.0326063651441135,0.549541832478542,0.071121969934563,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259122868506181,0.999999787711459
"COPS3",0,3,1,0,0,4.65323495724628,13.3429369790579,13.3429369790579,0,0.079159075538297,0.0814824954833906,0.071201708523167,1,0.842221745634471,0.904340106794148,0.951742928042244,0.2593336015383,0.999999787711459
"LOXHD1",0,0,0,0,0,0,0,0,0,0.0251467808708311,0.402547857905724,0.0712209720220389,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259384497690367,0.999999787711459
"DYNLT3",0,0,1,0,0,0,32.5750959858184,32.5750959858184,0,0.515285945014512,0.0301789110614874,0.0712254966678589,1,0.847601860172098,0.904340106794148,0.951742928042244,0.2593964515159,0.999999787711459
"OR4D11",0,7,0,0,0,4.61258070183337,0,0,0,0.0243807127209437,0.762383630893031,0.0712274191468254,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259401530495645,0.999999787711459
"NFATC2IP",2,0,0,1,0,0,10.5975605115306,10.5975605115306,0,0.14563982818605,0.0977002500214055,0.0713040575466385,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259603958539273,0.999999787711459
"POLR3H",0,0,0,1,0,0,27.2955632385075,27.2955632385075,0,0.414642859105491,0.0367534395445378,0.0713883863986492,1,0.842221745634471,0.904340106794148,0.951742928042244,0.259826604497356,0.999999787711459
"ANKFY1",0,0,1,0,0,0,6.39153946308513,6.39153946308513,0,0.105961660934006,0.182041617684053,0.0719228664762387,1,0.842221745634471,0.904340106794148,0.951742928042244,0.261235433008026,0.999999787711459
"BLMH",0,4,0,0,0,5.95471456952492,0,0,0,0.0259983014411515,0.700449245941541,0.0720926311266019,1,0.842221745634471,0.904340106794148,0.951742928042244,0.26168208070919,0.999999787711459
"VMO1",0,0,1,0,0,0,16.7385386773154,16.7385386773154,0,0.249935273277662,0.0633610144500567,0.0721102270019454,1,0.842221745634471,0.904340106794148,0.951742928042244,0.261728352255592,0.999999787711459
"SLC35F3",2,10,0,0,0,3.05270151936722,0,0,0,0.0390822057653899,0.466682151054335,0.0722053278756251,1,0.842221745634471,0.904340106794148,0.951742928042244,0.261978362968708,0.999999787711459
"HNF4G",1,9,0,0,0,3.35987289491985,0,0,0,0.0402174041090778,0.475278767659625,0.0722747609484347,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262160816475215,0.999999787711459
"PALLD",2,9,2,0,0,2.61016347368327,6.53872883754753,6.53872883754753,0,0.0847591612807351,0.0582321189835396,0.0723107548645193,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262255373620546,0.999999787711459
"FAM186B",2,0,0,0,0,0,0,0,0,0.0262029346331712,0.467895513004061,0.0723974024349781,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262482926041559,0.999999787711459
"ASCC2",1,0,1,0,0,0,5.18043816268597,5.18043816268597,0,0.0813126990444119,0.218868297803775,0.0725117656078105,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262783105976629,0.999999787711459
"CACNA1G",11,7,1,0,0,0.356806122003808,0.668185837503399,0.668185837503399,0,0.0220530625729094,0.679942361230209,0.0725484095811456,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262879250741374,0.999999787711459
"MUC19",0,0,0,0,0,0,0,0,0,0.0248824086671717,0.453203541277745,0.0725703383472676,1,0.842221745634471,0.904340106794148,0.951742928042244,0.262936777572279,0.999999787711459
"RASSF5",0,0,1,0,0,0,13.1161269660353,13.1161269660353,0,0.199788990173023,0.0830434273210539,0.0726657158845569,1,0.842221745634471,0.904340106794148,0.951742928042244,0.263186909184219,0.999999787711459
"ZNF546",2,3,1,1,0,0.957077083628943,9.88173602023912,9.88173602023912,0,0.952963574355477,0.0259987209596312,0.0726676005442956,1,0.987480450932844,0.904340106794148,0.951742928042244,0.263191850521988,0.999999787711459
"EAF2",0,0,1,0,0,0,21.381033289894,21.381033289894,0,0.323163034974668,0.0482509355372345,0.0727066894923064,1,0.842221745634471,0.904340106794148,0.951742928042244,0.263294325746303,0.999999787711459
"TRAPPC10",2,0,0,0,0,0,0,0,0,0.0269211543689617,0.443395382905464,0.0727251815387411,1,0.842221745634471,0.904340106794148,0.951742928042244,0.263342797000883,0.999999787711459
"SCAMP1",0,4,0,0,0,5.9404147299195,0,0,0,0.0261888577335027,0.703413047833539,0.072783179312325,1,0.842221745634471,0.904340106794148,0.951742928042244,0.263494789964598,0.999999787711459
"TNFAIP1",2,0,1,0,0,0,11.0822088415058,11.0822088415058,0,0.155954702468541,0.0929663377802442,0.0728840920180386,1,0.842221745634471,0.904340106794148,0.951742928042244,0.263759138616143,0.999999787711459
"RGMA",4,0,0,0,0,0,0,0,0,0.0252193833143464,0.565132234363422,0.0729861006153375,1,0.842221745634471,0.904340106794148,0.951742928042244,0.264026216036915,0.999999787711459
"EPGN",0,0,1,0,0,0,26.6671606205443,26.6671606205443,0,0.415408123117905,0.0377201793593862,0.0731042325649722,1,0.842221745634471,0.904340106794148,0.951742928042244,0.264335329241836,0.999999787711459
"TMEM132C",3,1,0,0,0,0.138269625306344,0,0,0,0.028641313586081,0.357856650305299,0.0731469000394958,1,0.842221745634471,0.904340106794148,0.951742928042244,0.264446929317231,0.999999787711459
"CCDC105",4,2,2,0,0,0.39446684450018,4.64815747643769,4.64815747643769,0,0.217224026881977,0.101886466450572,0.0731621531154175,1,0.842221745634471,0.904340106794148,0.951742928042244,0.26448681887576,0.999999787711459
"TIMM17A",0,0,1,0,0,0,30.6934233750219,30.6934233750219,0,0.495318023174091,0.0322479424496196,0.0732742276046623,1,0.843969904384361,0.904340106794148,0.951742928042244,0.264779816500092,0.999999787711459
"DTWD1",2,0,1,0,0,0,14.2215850932779,14.2215850932779,0,0.202785831292973,0.0704169719420757,0.0732830567725512,1,0.842221745634471,0.904340106794148,0.951742928042244,0.264802891407543,0.999999787711459
"PPP1R42",1,0,1,0,0,0,6.94457716452394,6.94457716452394,0,0.105790623864469,0.159631797943347,0.0732886050973482,1,0.842221745634471,0.904340106794148,0.951742928042244,0.26481739133294,0.999999787711459
